"POLY_ID","SLC_GG","PERCENT_SLC","PSM_GG","SLC_GG_3","PSM_GG_3"
738005,24,70,"7","24","7"
738006,6,80,"7","6","7"
738007,6,80,"7","6","7"
739001,6,95,"6","6","6"
739002,6,90,"6","6","6"
739003,25,54,"7","25","7"
739004,6,71,"6","6","6"
739005,6,72,"6","6","6"
740001,7,75,"7","7","7"
740002,7,80,"7","7","7"
740003,7,90,"7","7","7"
740004,24,100,"7","24","7"
740005,7,90,"7","7","7"
740006,7,80,"7","7","7"
740007,7,80,"7","7","7"
740008,24,100,"6","24","6"
740009,6,75,"6","6","6"
741001,7,92,"7","7","7"
741002,7,82,"7","7","7"
741003,7,94,"7","7","7"
741004,7,91,"7","7","7"
741005,7,88,"7","7","7"
741006,7,91,"7","7","7"
741007,7,90,"7","7","7"
741008,13,18,"7","13","7"
741009,7,89,"7","7","7"
741010,7,85,"7","7","7"
741011,7,87,"7","7","7"
741012,7,90,"7","7","7"
742001,7,95,"7","7","7"
742002,7,97,"7","7","7"
742003,24,92,"7","24","7"
743001,6,89,"6","6","6"
743002,6,95,"6","6","6"
743003,6,92,"6","6","6"
744001,7,85,"7","7","7"
744002,7,95,"7","7","7"
744003,24,100,"7","24","7"
744004,7,95,"7","7","7"
744005,7,60,"6","7","6"
745001,7,91,"7","7","7"
745002,7,86,"7","7","7"
745003,7,89,"7","7","7"
745004,7,80,"7","7","7"
745005,7,87,"7","7","7"
745006,7,86,"7","7","7"
745007,7,77,"7","7","7"
745008,7,85,"7","7","7"
745009,7,97,"7","7","7"
745010,7,88,"7","7","7"
745011,7,70,"7","7","7"
745012,7,84,"7","7","7"
745013,7,76,"7","7","7"
745014,7,85,"6","7","6"
745015,7,84,"7","7","7"
745016,7,86,"8","7","8"
746001,7,85,"7","7","7"
746002,7,90,"7","7","7"
747001,7,80,"7","7","7"
747002,7,88,"16","7","16"
747003,7,75,"7","7","7"
747004,7,93,"7","7","7"
747005,7,79,"7","7","7"
748001,7,80,"7","7","7"
748002,7,87,"7","7","7"
748003,7,63,"7","7","7"
748004,16,48,"7","16","7"
748005,7,85,"7","7","7"
748006,7,86,"7","7","7"
748007,8,54,"7","8","7"
748008,7,76,"7","7","7"
748009,8,59,"7","8","7"
748010,8,69,"7","8","7"
748011,16,80,"16","16","16"
748012,7,85,"7","7","7"
748013,16,50,"16","16","16"
748014,7,68,"7","7","7"
748015,7,86,"7","7","7"
748016,7,65,"7","7","7"
748017,7,84,"7","7","7"
749001,7,78,"7","7","7"
749002,7,87,"7","7","7"
749003,7,80,"7","7","7"
749004,7,87,"7","7","7"
749005,7,73,"7","7","7"
749006,7,89,"7","7","7"
749007,7,81,"7","7","7"
749008,7,87,"7","7","7"
749009,7,90,"7","7","7"
749010,7,88,"7","7","7"
750001,7,80,"7","7","7"
750002,7,85,"7","7","7"
750003,24,60,"7","24","7"
750004,7,90,"7","7","7"
750005,7,70,"7","7","7"
750006,7,95,"7","7","7"
750007,7,90,"7","7","7"
750008,7,100,"7","7","7"
751001,7,74,"7","7","7"
751002,7,71,"7","7","7"
751003,7,82,"7","7","7"
751004,7,86,"7","7","7"
751005,7,80,"7","7","7"
751006,24,61,"7","24","7"
751007,7,85,"7","7","7"
752001,7,78,"7","7","7"
752002,7,82,"7","7","7"
752003,7,82,"7","7","7"
752004,7,88,"7","7","7"
752005,7,94,"7","7","7"
752006,7,80,"7","7","7"
752007,7,90,"7","7","7"
752008,7,89,"16","7","16"
752009,7,50,"7","7","7"
752010,7,89,"7","7","7"
752011,7,88,"7","7","7"
752012,7,54,"7","7","7"
752013,7,89,"7","7","7"
752014,8,76,"7","8","7"
752015,7,88,"7","7","7"
752016,7,89,"7","7","7"
752017,7,84,"7","7","7"
752018,7,88,"7","7","7"
752019,7,14,"7","7","7"
753001,24,55,"7","24","7"
753002,7,70,"7","7","7"
753003,7,80,"7","7","7"
753004,7,69,"7","7","7"
753005,7,85,"7","7","7"
753006,7,70,"7","7","7"
753007,7,85,"7","7","7"
753008,7,83,"7","7","7"
753009,24,45,"8","24","8"
753010,7,82,"8","7","8"
753011,7,90,"7","7","7"
753012,7,90,"7","7","7"
753013,7,80,"7","7","7"
754001,7,88,"7","7","7"
754002,7,88,"7","7","7"
754003,7,70,"7","7","7"
754004,7,11,"7","7","7"
754005,7,87,"7","7","7"
754006,7,94,"7","7","7"
754007,7,89,"7","7","7"
754008,7,75,"7","7","7"
754009,7,98,"7","7","7"
754010,7,97,"7","7","7"
754011,7,87,"7","7","7"
755001,6,95,"7","6","7"
755002,6,88,"7","6","7"
755003,6,82,"7","6","7"
756001,7,80,"7","7","7"
756002,7,87,"7","7","7"
756003,7,81,"7","7","7"
756004,8,57,"7","8","7"
756005,7,83,"7","7","7"
756006,7,87,"7","7","7"
756007,7,62,"7","7","7"
756008,7,82,"7","7","7"
757001,24,70,"7","24","7"
757002,8,89,"7","8","7"
757003,7,87,"7","7","7"
757004,7,95,"7","7","7"
757005,18,90,"24","18","24"
758001,7,90,"7","7","7"
758002,7,87,"7","7","7"
758003,7,78,"7","7","7"
758004,7,82,"7","7","7"
758005,7,55,"7","7","7"
758006,7,95,"7","7","7"
758007,24,75,"7","24","7"
758008,7,79,"7","7","7"
758009,7,90,"7","7","7"
758010,7,72,"7","7","7"
758011,24,80,"7","24","7"
759001,7,100,"7","7","7"
760001,7,76,"7","7","7"
760002,7,87,"7","7","7"
760003,7,91,"7","7","7"
760004,7,92,"7","7","7"
760005,7,87,"7","7","7"
761001,7,83,"7","7","7"
761002,7,65,"7","7","7"
761003,16,72,"16","16","16"
762001,6,76,"7","6","7"
762002,6,84,"7","6","7"
762003,6,77,"7","6","7"
762004,7,91,"7","7","7"
762005,7,87,"7","7","7"
763001,7,75,"7","7","7"
763002,7,98,"7","7","7"
763003,7,55,"7","7","7"
763004,7,60,"7","7","7"
763005,13,60,"7","13","7"
763006,7,91,"7","7","7"
763007,24,75,"7","24","7"
763008,7,45,"7","7","7"
763009,7,90,"7","7","7"
763010,7,95,"7","7","7"
763011,26,30,"7","26","7"
764001,7,75,"7","7","7"
764002,8,60,"7","8","7"
764003,7,90,"7","7","7"
764004,8,72,"7","8","7"
764005,7,85,"7","7","7"
765001,7,97,"7","7","7"
765002,7,95,"7","7","7"
765003,7,85,"7","7","7"
765004,7,92,"7","7","7"
765005,7,95,"7","7","7"
765006,7,87,"7","7","7"
765007,7,75,"7","7","7"
765008,7,93,"7","7","7"
765009,7,94,"7","7","7"
766001,7,80,"7","7","7"
766002,7,73,"7","7","7"
766003,7,75,"7","7","7"
766004,7,70,"7","7","7"
766005,8,85,"7","8","7"
766006,8,60,"7","8","7"
766007,7,88,"7","7","7"
766008,7,78,"7","7","7"
766009,7,93,"7","7","7"
766010,24,73,"7","24","7"
767001,6,96,"6","6","6"
767002,6,97,"6","6","6"
767003,6,100,"6","6","6"
767004,6,77,"6","6","6"
767005,6,100,"6","6","6"
767006,30,46,"6","30","6"
767007,6,44,"6","6","6"
767008,6,23,"6","6","6"
767009,6,78,"7","6","7"
767010,6,89,"7","6","7"
767011,6,70,"6","6","6"
767012,6,100,"6","6","6"
767013,6,93,"7","6","7"
767014,6,90,"6","6","6"
767015,6,88,"6","6","6"
768001,6,95,"6","6","6"
768002,6,100,"6","6","6"
769001,27,70,"6","27","6"
769002,6,55,"27","6","27"
769003,27,90,"27","27","27"
769004,27,90,"27","27","27"
769005,27,90,"27","27","27"
770001,6,95,"6","6","6"
770002,6,87,"6","6","6"
770003,6,100,"6","6","6"
770004,6,63,"6","6","6"
770005,24,35,"6","24","6"
770006,6,87,"6","6","6"
770007,6,92,"6","6","6"
770008,6,87,"6","6","6"
770010,24,71,"25","24","25"
771001,6,95,"6","6","6"
771002,6,100,"6","6","6"
771003,6,80,"6","6","6"
771004,6,95,"6","6","6"
771005,6,88,"6","6","6"
771006,6,80,"6","6","6"
771007,6,88,"6","6","6"
771008,6,95,"6","6","6"
772001,6,96,"6","6","6"
772002,6,88,"6","6","6"
773001,6,84,"6","6","6"
773002,6,84,"7","6","7"
773003,6,90,"7","6","7"
773004,6,86,"7","6","7"
773005,6,81,"6","6","6"
773006,6,95,"6","6","6"
773007,6,88,"6","6","6"
773008,6,80,"7","6","7"
773009,26,58,"6","26","6"
774001,6,89,"7","6","7"
774002,6,88,"6","6","6"
774003,6,87,"6","6","6"
774004,6,83,"6","6","6"
775001,6,80,"7","6","7"
775002,6,88,"6","6","6"
775003,6,95,"6","6","6"
775004,6,94,"6","6","6"
776001,24,78,"6","24","6"
776002,6,91,"6","6","6"
776003,24,45,"6","24","6"
776004,24,92,"6","24","6"
776005,24,71,"6","24","6"
777001,27,80,"27","27","27"
777002,27,90,"27","27","27"
777003,6,50,"6","6","6"
778001,6,78,"6","6","6"
779001,6,80,"6","6","6"
779002,6,75,"6","6","6"
780001,30,52,"6","30","6"
780002,6,36,"6","6","6"
780003,30,57,"6","30","6"
780004,6,95,"6","6","6"
780005,6,73,"6","6","6"
780006,30,49,"5","30","5"
781001,31,70,"6","31","6"
781002,31,80,"6","31","6"
781003,24,100,"24","24","24"
781004,6,80,"6","6","6"
781005,6,100,"6","6","6"
781006,6,85,"6","6","6"
781007,6,90,"6","6","6"
781008,6,100,"6","6","6"
781009,6,90,"6","6","6"
782001,6,89,"6","6","6"
782002,6,72,"6","6","6"
782003,6,87,"6","6","6"
782004,6,82,"6","6","6"
782005,27,44,"6","27","6"
782006,6,89,"6","6","6"
782007,6,94,"6","6","6"
782008,6,95,"6","6","6"
782009,6,85,"6","6","6"
782010,6,88,"6","6","6"
782011,6,86,"6","6","6"
782012,6,75,"6","6","6"
782013,6,65,"6","6","6"
782014,6,89,"6","6","6"
782015,6,8,"6","6","6"
782016,6,93,"6","6","6"
783001,6,81,"6","6","6"
783002,6,82,"6","6","6"
783003,7,75,"6","7","6"
784001,6,85,"6","6","6"
784002,6,86,"6","6","6"
784003,6,94,"6","6","6"
784004,6,79,"6","6","6"
784005,6,90,"6","6","6"
784006,6,85,"6","6","6"
785001,6,87,"6","6","6"
785002,6,76,"6","6","6"
786001,6,95,"6","6","6"
786002,6,90,"6","6","6"
786003,7,90,"6","7","6"
786004,6,100,"6","6","6"
786005,6,80,"27","6","27"
786006,24,100,"24","24","24"
786007,6,95,"6","6","6"
787001,6,90,"6","6","6"
787002,5,100,"5","5","5"
787003,24,100,"5","24","5"
787004,6,90,"6","6","6"
788001,6,100,"6","6","6"
788002,6,100,"6","6","6"
789001,5,89,"5","5","5"
789002,24,73,"6","24","6"
789003,6,90,"6","6","6"
789005,6,72,"6","6","6"
789006,6,95,"6","6","6"
789007,6,98,"6","6","6"
789009,6,100,"6","6","6"
790001,6,100,"6","6","6"
790002,24,90,"24","24","24"
790003,6,100,"6","6","6"
791001,6,100,"6","6","6"
791002,6,100,"6","6","6"
791003,7,100,"7","7","7"
792001,30,54,"6","30","6"
792002,6,37,"6","6","6"
792003,5,79,"5","5","5"
792004,30,87,"6","30","6"
792005,6,90,"6","6","6"
792006,6,45,"7","6","7"
792007,30,77,"6","30","6"
792008,6,88,"7","6","7"
792009,26,54,"6","26","6"
792010,30,95,"6","30","6"
793001,6,100,"7","6","7"
793002,6,100,"6","6","6"
793003,6,70,"6","6","6"
793004,6,100,"6","6","6"
793005,6,100,"6","6","6"
793006,24,100,"6","24","6"
793007,6,100,"6","6","6"
793008,24,100,"6","24","6"
793009,6,95,"6","6","6"
793010,6,100,"6","6","6"
793011,6,100,"6","6","6"
793012,6,100,"6","6","6"
793013,6,95,"6","6","6"
793014,6,100,"6","6","6"
793015,6,90,"6","6","6"
793016,6,85,"6","6","6"
793017,6,85,"6","6","6"
794001,6,76,"7","6","7"
794002,6,50,"7","6","7"
794003,6,41,"6","6","6"
794004,6,54,"7","6","7"
795001,27,75,"5","27","5"
795002,27,81,"5","27","5"
795003,6,39,"6","6","6"
795004,26,43,"6","26","6"
795005,6,73,"6","6","6"
796001,6,74,"7","6","7"
796002,7,5,"7","7","7"
796003,6,75,"7","6","7"
796004,6,52,"7","6","7"
796005,7,54,"7","7","7"
797001,6,95,"6","6","6"
797002,6,80,"6","6","6"
797003,6,95,"6","6","6"
797004,6,90,"6","6","6"
798001,7,95,"6","7","6"
798002,7,90,"7","7","7"
798003,7,90,"7","7","7"
798004,7,90,"6","7","6"
798005,24,60,"7","24","7"
798006,7,70,"7","7","7"
798007,7,90,"7","7","7"
798008,7,90,"7","7","7"
798009,7,90,"7","7","7"
798010,7,90,"7","7","7"
798011,7,95,"7","7","7"
799001,7,90,"7","7","7"
800001,7,90,"7","7","7"
800002,7,80,"7","7","7"
800003,6,100,"6","6","6"
800004,7,90,"7","7","7"
800005,7,100,"7","7","7"
800006,7,100,"7","7","7"
800007,7,90,"7","7","7"
801001,7,90,"7","7","7"
801002,7,90,"7","7","7"
802001,7,100,"7","7","7"
802002,7,80,"7","7","7"
802003,7,80,"7","7","7"
803001,27,31,"5","27","5"
803002,5,75,"5","5","5"
803003,5,25,"5","5","5"
803004,27,51,"5","27","5"
803005,30,43,"5","30","5"
803006,5,56,"6","5","6"
803007,5,82,"5","5","5"
803008,5,90,"5","5","5"
803009,30,60,"5","30","5"
804001,5,55,"27","5","27"
804002,27,50,"6","27","6"
804003,27,80,"6","27","6"
804004,5,70,"6","5","6"
805001,27,40,"5","27","5"
805002,5,90,"6","5","6"
805003,5,70,"5","5","5"
805004,5,58,"5","5","5"
805005,5,94,"5","5","5"
805006,5,75,"5","5","5"
805007,5,80,"27","5","27"
805008,5,69,"5","5","5"
806001,27,90,"27","27","27"
806002,27,90,"27","27","27"
806003,27,60,"27","27","27"
806004,6,60,"27","6","27"
806005,27,50,"27","27","27"
806006,27,60,"27","27","27"
806007,27,50,"27","27","27"
806008,27,40,"27","27","27"
806009,24,95,"5","24","5"
806010,28,50,"27","28","27"
806011,28,80,"5","28","5"
806012,28,40,"5","28","5"
807001,5,89,"6","5","6"
807002,5,87,"6","5","6"
807003,5,76,"5","5","5"
807004,5,91,"6","5","6"
807005,5,92,"5","5","5"
807006,5,89,"5","5","5"
807007,5,90,"5","5","5"
808001,30,36,"5","30","5"
808002,5,53,"5","5","5"
808003,5,90,"5","5","5"
808004,30,85,"30","30","30"
808006,5,94,"5","5","5"
808007,30,93,"5","30","5"
808008,5,22,"5","5","5"
808009,30,57,"5","30","5"
808010,5,72,"5","5","5"
808011,5,65,"5","5","5"
808012,5,49,"5","5","5"
808013,30,65,"5","30","5"
808014,30,62,"5","30","5"
808015,5,51,"5","5","5"
808016,16,30,"5","16","5"
808017,5,35,"5","5","5"
809001,6,45,"6","6","6"
809002,6,80,"6","6","6"
809003,6,60,"6","6","6"
809004,5,60,"27","5","27"
809005,28,75,"27","28","27"
809006,5,90,"27","5","27"
809007,5,64,"5","5","5"
809008,5,90,"27","5","27"
809009,5,95,"6","5","6"
809010,5,100,"5","5","5"
809011,5,75,"5","5","5"
809012,5,73,"5","5","5"
809013,5,97,"5","5","5"
809014,5,80,"27","5","27"
809015,5,75,"5","5","5"
809016,5,90,"6","5","6"
809017,5,100,"5","5","5"
809018,5,91,"5","5","5"
809019,5,100,"5","5","5"
809020,5,100,"5","5","5"
809021,5,72,"5","5","5"
810001,6,95,"6","6","6"
810003,6,55,"6","6","6"
811001,5,90,"5","5","5"
811002,30,60,"5","30","5"
811003,5,73,"5","5","5"
812001,5,65,"5","5","5"
812002,5,100,"5","5","5"
812003,5,100,"27","5","27"
812004,5,100,"27","5","27"
812005,5,65,"27","5","27"
812006,5,45,"27","5","27"
812007,24,90,"24","24","24"
812008,5,70,"5","5","5"
812009,5,90,"27","5","27"
812010,5,80,"27","5","27"
812011,5,100,"27","5","27"
812012,28,50,"27","28","27"
813001,5,90,"6","5","6"
813002,5,94,"6","5","6"
813003,5,100,"6","5","6"
813004,5,40,"5","5","5"
813005,5,94,"5","5","5"
813006,5,90,"5","5","5"
813007,5,87,"6","5","6"
813009,5,76,"5","5","5"
814001,5,95,"5","5","5"
814002,5,90,"5","5","5"
814003,5,100,"5","5","5"
814004,5,50,"5","5","5"
814005,24,90,"24","24","24"
814006,5,85,"5","5","5"
815001,5,99,"5","5","5"
815002,5,64,"5","5","5"
815003,24,60,"5","24","5"
815004,5,100,"5","5","5"
815005,5,100,"5","5","5"
815006,24,56,"5","24","5"
815007,5,100,"5","5","5"
815008,5,100,"27","5","27"
816001,27,49,"5","27","5"
816003,5,44,"5","5","5"
816004,5,96,"5","5","5"
816005,5,78,"5","5","5"
816006,5,79,"6","5","6"
816007,5,98,"5","5","5"
816008,5,54,"5","5","5"
816009,5,79,"5","5","5"
816010,5,97,"5","5","5"
816011,5,96,"5","5","5"
816012,5,85,"5","5","5"
816013,5,92,"5","5","5"
816014,5,90,"5","5","5"
816015,5,89,"6","5","6"
816016,5,6,"5","5","5"
816017,5,87,"5","5","5"
816018,5,80,"5","5","5"
816019,5,81,"5","5","5"
816020,5,64,"5","5","5"
817001,5,95,"5","5","5"
817002,5,100,"5","5","5"
817003,5,93,"5","5","5"
818001,5,90,"5","5","5"
818002,24,70,"5","24","5"
818003,27,45,"5","27","5"
818004,5,60,"5","5","5"
818005,27,40,"5","27","5"
818006,5,50,"5","5","5"
819001,5,76,"5","5","5"
819002,24,55,"5","24","5"
820001,5,97,"5","5","5"
820002,5,95,"5","5","5"
820003,5,100,"5","5","5"
820004,5,90,"5","5","5"
820005,30,8,"5","30","5"
821001,5,98,"5","5","5"
821002,5,70,"5","5","5"
821003,5,97,"5","5","5"
821004,5,98,"5","5","5"
821005,5,89,"5","5","5"
821006,14,34,"5","14","5"
821007,5,96,"5","5","5"
821008,5,78,"5","5","5"
821009,5,88,"5","5","5"
822001,6,81,"6","6","6"
822002,5,77,"5","5","5"
822003,6,74,"6","6","6"
822004,6,50,"5","6","5"
822005,6,83,"5","6","5"
822006,6,88,"5","6","5"
822007,6,81,"6","6","6"
823001,5,90,"5","5","5"
823002,5,100,"5","5","5"
823003,5,100,"5","5","5"
823004,5,100,"27","5","27"
823005,5,100,"27","5","27"
823006,5,100,"27","5","27"
823007,24,50,"24","24","24"
823008,5,100,"5","5","5"
824001,5,91,"5","5","5"
824002,5,95,"5","5","5"
824003,25,52,"5","25","5"
824004,24,50,"5","24","5"
824005,5,96,"5","5","5"
824006,5,100,"5","5","5"
824007,5,84,"5","5","5"
824008,5,33,"6","5","6"
825001,5,81,"5","5","5"
825002,5,96,"5","5","5"
825003,5,100,"5","5","5"
825004,5,10,"6","5","6"
825005,5,95,"5","5","5"
825006,5,83,"5","5","5"
825007,6,94,"6","6","6"
825008,5,97,"5","5","5"
825009,6,100,"6","6","6"
825010,6,100,"6","6","6"
825011,6,100,"6","6","6"
825012,5,95,"5","5","5"
825013,5,97,"6","5","6"
825014,6,100,"6","6","6"
825015,6,96,"6","6","6"
825016,5,95,"5","5","5"
825017,5,44,"6","5","6"
826001,5,81,"5","5","5"
826002,5,55,"5","5","5"
826003,5,88,"5","5","5"
826004,5,88,"5","5","5"
826005,5,83,"5","5","5"
826006,5,96,"5","5","5"
826007,5,94,"5","5","5"
826008,5,92,"5","5","5"
826009,5,79,"5","5","5"
826010,5,91,"5","5","5"
826011,5,100,"5","5","5"
826012,30,49,"5","30","5"
826013,5,96,"5","5","5"
826014,30,14,"5","30","5"
826015,5,87,"5","5","5"
826016,5,86,"5","5","5"
826017,5,96,"5","5","5"
826018,5,97,"5","5","5"
826019,5,94,"5","5","5"
826020,6,82,"5","6","5"
826021,5,76,"5","5","5"
826022,5,100,"5","5","5"
826023,5,26,"5","5","5"
826024,5,80,"5","5","5"
826025,5,83,"5","5","5"
827001,24,16,"5","24","5"
827002,24,51,"5","24","5"
827003,5,100,"5","5","5"
827004,5,68,"5","5","5"
827005,30,49,"5","30","5"
827006,5,85,"5","5","5"
828001,5,100,"5","5","5"
828002,24,50,"5","24","5"
828003,5,100,"6","5","6"
828004,5,100,"5","5","5"
828005,5,95,"5","5","5"
828006,5,100,"5","5","5"
828007,24,80,"24","24","24"
828008,5,100,"5","5","5"
828009,24,50,"5","24","5"
828010,5,100,"5","5","5"
828011,5,95,"5","5","5"
828012,5,95,"5","5","5"
828013,5,100,"5","5","5"
828014,5,95,"5","5","5"
828015,24,50,"5","24","5"
828016,5,95,"5","5","5"
828017,5,100,"5","5","5"
828018,5,100,"5","5","5"
828019,5,90,"5","5","5"
828020,5,60,"5","5","5"
828021,5,80,"5","5","5"
829001,24,50,"24","24","24"
829002,5,100,"6","5","6"
829003,5,100,"5","5","5"
829004,5,100,"5","5","5"
829005,5,100,"5","5","5"
830001,5,70,"5","5","5"
830002,5,50,"5","5","5"
830003,5,52,"6","5","6"
830004,5,81,"6","5","6"
830005,30,73,"5","30","5"
830006,5,96,"5","5","5"
830007,5,85,"5","5","5"
830009,30,80,"6","30","6"
830010,5,79,"5","5","5"
830011,5,71,"6","5","6"
830012,5,60,"6","5","6"
830013,5,95,"5","5","5"
830014,5,89,"5","5","5"
830015,5,87,"5","5","5"
830016,5,85,"5","5","5"
830017,5,92,"5","5","5"
830018,5,95,"5","5","5"
830019,5,92,"5","5","5"
830020,5,89,"5","5","5"
830021,5,98,"5","5","5"
830022,5,91,"5","5","5"
831001,6,78,"5","6","5"
831002,6,80,"7","6","7"
831003,6,93,"5","6","5"
832001,6,90,"6","6","6"
832002,6,96,"6","6","6"
832003,6,93,"6","6","6"
832004,24,22,"5","24","5"
832005,5,95,"6","5","6"
832006,5,68,"6","5","6"
832007,5,57,"5","5","5"
832008,5,54,"6","5","6"
832009,6,95,"5","6","5"
832010,5,49,"5","5","5"
832011,5,88,"5","5","5"
832012,5,90,"5","5","5"
832013,6,95,"5","6","5"
832014,5,95,"5","5","5"
832015,5,63,"24","5","24"
832016,6,93,"5","6","5"
832017,6,100,"5","6","5"
832018,5,36,"5","5","5"
832019,5,95,"5","5","5"
832020,5,100,"5","5","5"
832021,5,15,"5","5","5"
833001,27,54,"27","27","27"
833002,5,86,"27","5","27"
833003,5,83,"5","5","5"
833004,5,50,"24","5","24"
833005,5,70,"5","5","5"
833006,27,66,"5","27","5"
833007,24,80,"24","24","24"
833008,5,80,"5","5","5"
833009,5,50,"5","5","5"
833010,5,50,"5","5","5"
833011,5,80,"5","5","5"
834001,5,71,"5","5","5"
834002,5,96,"5","5","5"
834003,5,57,"5","5","5"
834004,5,69,"5","5","5"
835001,5,72,"27","5","27"
836001,6,90,"6","6","6"
837001,5,82,"6","5","6"
837002,6,85,"6","6","6"
837003,6,100,"6","6","6"
837004,6,79,"6","6","6"
837005,6,73,"6","6","6"
838001,6,100,"7","6","7"
838002,6,100,"6","6","6"
838003,7,89,"7","7","7"
838004,7,100,"7","7","7"
838005,6,95,"6","6","6"
838006,7,93,"7","7","7"
838007,6,90,"7","6","7"
838008,6,97,"7","6","7"
838009,6,72,"6","6","6"
838010,6,90,"6","6","6"
838011,6,82,"6","6","6"
838012,6,91,"6","6","6"
838013,6,96,"7","6","7"
838014,16,43,"16","16","16"
838015,6,32,"6","6","6"
838016,7,74,"7","7","7"
838017,6,48,"6","6","6"
839001,7,88,"7","7","7"
839002,7,82,"7","7","7"
840001,7,97,"7","7","7"
840002,7,90,"7","7","7"
840003,7,60,"7","7","7"
841001,8,32,"13","8","13"
841002,7,62,"7","7","7"
843001,7,83,"7","7","7"
843002,13,57,"13","13","13"
843003,7,100,"7","7","7"
843004,7,67,"7","7","7"
844001,7,60,"7","7","7"
844002,7,78,"7","7","7"
844003,7,62,"7","7","7"
846001,7,45,"7","7","7"
846002,14,57,"7","14","7"
846003,7,59,"7","7","7"
846004,14,54,"8","14","8"
846005,7,46,"8","7","8"
847001,7,67,"7","7","7"
847002,7,87,"7","7","7"
847003,13,52,"7","13","7"
848001,13,74,"7","13","7"
848002,7,100,"7","7","7"
849001,7,77,"7","7","7"
849002,13,60,"7","13","7"
849003,7,82,"7","7","7"
849004,31,90,"31","31","31"
849005,31,85,"31","31","31"
849006,31,100,"4","31","4"
849007,7,74,"7","7","7"
849008,31,100,"31","31","31"
849009,31,98,"31","31","31"
849010,7,66,"7","7","7"
850001,24,100,"7","24","7"
850002,24,57,"24","24","24"
850003,7,55,"7","7","7"
850004,7,79,"7","7","7"
850005,7,61,"7","7","7"
851001,14,60,"7","14","7"
851002,7,78,"7","7","7"
851003,24,62,"7","24","7"
852001,31,53,"7","31","7"
852002,7,93,"7","7","7"
852003,7,85,"7","7","7"
852004,7,90,"7","7","7"
852005,7,93,"7","7","7"
853001,7,78,"7","7","7"
854001,8,72,"7","8","7"
854002,8,64,"7","8","7"
855001,8,80,"7","8","7"
855002,8,70,"16","8","16"
944020,4,45,"23","4","23"
944022,23,95,"23","23","23"
944023,23,70,"23","23","23"
944024,23,90,"23","23","23"
944027,23,40,"23","23","23"
944029,23,40,"23","23","23"
944031,23,70,"23","23","23"
944039,23,85,"23","23","23"
950010,14,60,"24","14","24"
950034,2,30,"23","2","23"
955001,23,60,"23","23","23"
955006,23,70,"23","23","23"
955009,23,100,"23","23","23"
955015,23,100,"23","23","23"
955026,23,90,"23","23","23"
955030,4,70,"4","4","4"
955037,23,95,"23","23","23"
955041,23,100,"23","23","23"
955042,4,75,"4","4","4"
956001,23,95,"23","23","23"
956003,23,75,"4","23","4"
956004,4,50,"4","4","4"
956005,23,70,"4","23","4"
956007,23,60,"4","23","4"
956009,4,60,"23","4","23"
956010,4,90,"4","4","4"
956013,4,90,"4","4","4"
956015,4,85,"4","4","4"
956016,4,100,"23","4","23"
956017,4,85,"4","4","4"
956018,4,85,"4","4","4"
956019,4,80,"4","4","4"
956020,4,95,"4","4","4"
956021,4,55,"13","4","13"
956022,4,85,"4","4","4"
956023,4,60,"4","4","4"
956024,12,40,"13","12","13"
956025,4,70,"4","4","4"
956026,3,70,"22","3","22"
956027,4,70,"4","4","4"
956028,3,70,"22","3","22"
957018,4,80,"4","4","4"
958001,23,75,"23","23","23"
958003,23,85,"23","23","23"
958006,23,70,"23","23","23"
958009,22,80,"22","22","22"
958011,23,100,"23","23","23"
959001,22,50,"22","22","22"
959002,23,75,"23","23","23"
959004,13,80,"13","13","13"
959005,22,50,"23","22","23"
959006,18,35,"14","18","14"
959007,14,80,"23","14","23"
959008,14,50,"13","14","13"
959009,13,30,"13","13","13"
959010,23,75,"23","23","23"
959011,17,60,"14","17","14"
959012,13,50,"13","13","13"
959013,23,45,"23","23","23"
959014,14,45,"14","14","14"
959015,23,70,"23","23","23"
959016,22,45,"23","22","23"
959017,23,30,"1","23","1"
959018,23,90,"23","23","23"
959019,2,40,"23","2","23"
959020,23,95,"23","23","23"
959021,23,65,"23","23","23"
959022,13,40,"13","13","13"
959023,23,100,"23","23","23"
959024,14,30,"13","14","13"
959025,14,70,"14","14","14"
959026,1,30,"16","1","16"
959027,23,100,"23","23","23"
959028,23,85,"23","23","23"
960001,23,70,"23","23","23"
962021,23,60,"23","23","23"
968013,2,50,"16","2","16"
969001,16,85,"16","16","16"
969004,24,60,"16","24","16"
969006,16,80,"16","16","16"
969007,24,55,"16","24","16"
969008,16,70,"4","16","4"
969012,16,50,"16","16","16"
969013,16,70,"4","16","4"
969014,4,75,"4","4","4"
969016,2,30,"16","2","16"
969019,16,70,"16","16","16"
970004,24,65,"23","24","23"
971001,16,50,"4","16","4"
972001,16,65,"4","16","4"
972002,23,45,"4","23","4"
972003,16,80,"16","16","16"
972004,16,80,"4","16","4"
972005,16,60,"16","16","16"
972006,23,60,"23","23","23"
972008,16,70,"4","16","4"
972010,16,70,"16","16","16"
972013,16,45,"4","16","4"
972014,16,65,"4","16","4"
972017,16,50,"16","16","16"
972018,16,80,"4","16","4"
972022,16,60,"16","16","16"
972026,16,80,"4","16","4"
972028,16,90,"16","16","16"
972029,16,85,"16","16","16"
972033,16,50,"16","16","16"
