"POLY_ID","CMP","PERCENT","SOIL_CODE","SOIL_ID","CMP_ID","ORDER3","G_GROUP3","GTGRP","GG_ID"
794004,6,7,"FGA","SKFGA~~~~~A",79400406,"CH","DBC","dark brown",6
794004,7,6,"FGC","SKFGC~~~~~A",79400407,"CH","DBC","dark brown",6
794004,8,6,"FGV","SKFGV~~~~~A",79400408,"CH","DBC","dark brown",6
794004,9,5,"BKA","SKBKAS~~~~A",79400409,"SZ","SZ","solonetz",26
794004,10,5,"WRC","SKWRC~~~~~A",79400410,"CH","DBC","dark brown",6
795001,1,60,"TRC","SKTRC~~~~~A",79500101,"SZ","SS","solodized solonetz",27
795001,2,17,"TRE","SKTRE~~~~~A",79500102,"SZ","SO","solod",28
795001,3,15,"TRC","SKTRCE~~~~A",79500103,"SZ","SS","solodized solonetz",27
795001,4,5,"BKA","SKBKA~~~~~A",79500104,"SZ","SZ","solonetz",26
795002,1,43,"TRC","SKTRC~~~~~A",79500201,"SZ","SS","solodized solonetz",27
795002,2,38,"TRC","SKTRCE~~~~A",79500202,"SZ","SS","solodized solonetz",27
795003,1,35,"ESA","SKESA~~~~~A",79500301,"SZ","SZ","solonetz",26
795003,2,29,"ESK","SKESK~~~~~A",79500302,"CH","DBC","dark brown",6
795003,3,20,"ESE","SKESE~~~~~A",79500303,"SZ","SO","solod",28
795003,4,10,"RBA","SKRBA~~~~~A",79500304,"CH","DBC","dark brown",6
795004,1,43,"BKA","SKBKA~~~~~A",79500401,"SZ","SZ","solonetz",26
795004,2,22,"BKK","SKBKK~~~~~A",79500402,"CH","DBC","dark brown",6
795004,4,12,"AMA","SKAMA~~~~~A",79500404,"CH","DBC","dark brown",6
795004,5,8,"BKE","SKBKE~~~~~A",79500405,"SZ","SO","solod",28
795005,1,24,"WRA","SKWRA~~~~~A",79500501,"CH","DBC","dark brown",6
795005,2,21,"WRC","SKWRC~~~~~A",79500502,"CH","DBC","dark brown",6
795005,3,18,"WRA","SKWRA~~~~~A",79500503,"CH","DBC","dark brown",6
795005,4,10,"FGA","SKFGA~~~~~A",79500504,"CH","DBC","dark brown",6
795005,5,8,"ESA","SKESA~~~~~A",79500505,"SZ","SZ","solonetz",26
795005,7,6,"ESA","SKESAS~~~~A",79500507,"SZ","SZ","solonetz",26
795005,8,5,"BKA","SKBKA~~~~~A",79500508,"SZ","SZ","solonetz",26
796001,1,54,"HBA","SKHBA~~~~~A",79600101,"CH","DBC","dark brown",6
796001,2,10,"HBA","SKHBA~~~~~A",79600102,"CH","DBC","dark brown",6
796001,5,5,"HBI","SKHBI~~~~~A",79600105,"CH","DBC","dark brown",6
796001,7,5,"RBA","SKRBA~~~~~A",79600107,"CH","DBC","dark brown",6
796002,4,5,"SFA","SKSFA~~~~~A",79600204,"CH","BLC","black",7
796003,1,34,"RBA","SKRBA~~~~~A",79600301,"CH","DBC","dark brown",6
796003,2,20,"AQA","SKAQA~~~~~A",79600302,"CH","DBC","dark brown",6
796003,3,13,"EWA","SKEWA~~~~~A",79600303,"CH","DBC","dark brown",6
796003,4,8,"BRC","SKBRC~~~~~A",79600304,"CH","DBC","dark brown",6
796003,5,8,"OXA","SKOXA~~~~~A",79600305,"CH","BLC","black",7
796003,6,7,"SFA","SKSFA~~~~~A",79600306,"CH","BLC","black",7
796003,8,5,"OXC","SKOXC~~~~~A",79600308,"CH","BLC","black",7
796004,1,36,"NOA","SKNOA~~~~~A",79600401,"SZ","SZ","solonetz",26
796004,2,34,"NOK","SKNOK~~~~~A",79600402,"CH","DBC","dark brown",6
796004,3,13,"AQA","SKAQA~~~~~A",79600403,"CH","DBC","dark brown",6
796004,5,5,"BKA","SKBKA~~~~~A",79600405,"SZ","SZ","solonetz",26
796004,6,5,"BKK","SKBKK~~~~~A",79600406,"CH","DBC","dark brown",6
796005,1,29,"OXA","SKOXA~~~~~A",79600501,"CH","BLC","black",7
796005,2,19,"OXC","SKOXC~~~~~A",79600502,"CH","BLC","black",7
796005,3,15,"AQA","SKAQA~~~~~A",79600503,"CH","DBC","dark brown",6
796005,4,13,"RBA","SKRBA~~~~~A",79600504,"CH","DBC","dark brown",6
796005,6,9,"RBA","SKRBA~~~~~A",79600506,"CH","DBC","dark brown",6
796005,7,6,"WSA","SKWSA~~~~~A",79600507,"CH","BLC","black",7
797001,1,55,"PUR","ABPUR~~~~~A",79700101,"CH","DBC","dark brown",6
797001,2,25,"CRD","ABCRD~~~~~A",79700102,"CH","DBC","dark brown",6
797001,3,15,"WID","ABWID~~~~~A",79700103,"CH","DBC","dark brown",6
797001,4,5,"ZGW","ABZGW~~~~~N",79700104,"GL","HG","humic",13
797002,1,40,"HRK","ABHRK~~~~~A",79700201,"CH","DBC","dark brown",6
797002,2,30,"KSR","ABKSR~~~~~A",79700202,"CH","DBC","dark brown",6
797002,3,20,"ZUN","ABZUN~~~~~N",79700203,"RG","R","regosol",24
797002,4,10,"NED","ABNED~~~~~A",79700204,"CH","DBC","dark brown",6
797003,1,55,"PUR","ABPUR~~~~~A",79700301,"CH","DBC","dark brown",6
797003,2,25,"CRD","ABCRD~~~~~A",79700302,"CH","DBC","dark brown",6
797003,3,15,"WID","ABWID~~~~~A",79700303,"CH","DBC","dark brown",6
797003,4,5,"ZGW","ABZGW~~~~~N",79700304,"GL","HG","humic",13
797004,1,50,"HEG","ABHEG~~~~~A",79700401,"CH","DBC","dark brown",6
797004,2,40,"PUR","ABPUR~~~~~A",79700402,"CH","DBC","dark brown",6
797004,3,10,"GRG","ABGRG~~~~~A",79700403,"SZ","SS","solodized solonetz",27
798001,1,40,"LTA","ABLTA~~~~~A",79800101,"CH","BLC","black",7
798001,2,30,"RKV","ABRKV~~~~~A",79800102,"CH","BLC","black",7
798001,3,20,"MDP","ABMDP~~~~~A",79800103,"CH","BLC","black",7
798001,4,5,"DEL","ABDEL~~~~~A",79800104,"CH","BLC","black",7
798001,5,5,"ZGW","ABZGW~~~~~N",79800105,"GL","HG","humic",13
798002,1,60,"DEL","ABDEL~~~~~A",79800201,"CH","BLC","black",7
798002,2,30,"RKV","ABRKV~~~~~A",79800202,"CH","BLC","black",7
798002,3,10,"BZC","ABBZC~~~~~N",79800203,"GL","HG","humic",13
798003,1,60,"ADY","ABADY~~~~~A",79800301,"CH","BLC","black",7
798003,2,30,"RKV","ABRKV~~~~~A",79800302,"CH","BLC","black",7
798003,3,5,"BED","ABBED~~~~~N",79800303,"SZ","SS","solodized solonetz",27
798003,4,5,"ZGW","ABZGW~~~~~N",79800304,"GL","HG","humic",13
798004,1,60,"MDP","ABMDP~~~~~A",79800401,"CH","BLC","black",7
798004,2,30,"ARE","ABARE~~~~~A",79800402,"CH","BLC","black",7
798004,3,5,"BZC","ABBZC~~~~~N",79800403,"GL","HG","humic",13
798004,4,5,"ZUN","ABZUN~~~~~N",79800404,"RG","R","regosol",24
798005,1,60,"ZUN","ABZUN~~~~~N",79800501,"RG","R","regosol",24
798005,2,40,"MFT","ABMFT~~~~~A",79800502,"CH","BLC","black",7
798006,1,40,"KYN","ABKYN~~~~~A",79800601,"CH","BLC","black",7
798006,2,30,"RKV","ABRKV~~~~~A",79800602,"CH","BLC","black",7
798006,3,20,"BED","ABBED~~~~~N",79800603,"SZ","SS","solodized solonetz",27
798006,4,10,"ZGW","ABZGW~~~~~N",79800604,"GL","HG","humic",13
798007,1,60,"DEL","ABDEL~~~~~A",79800701,"CH","BLC","black",7
798007,2,30,"RKV","ABRKV~~~~~A",79800702,"CH","BLC","black",7
798007,3,5,"BED","ABBED~~~~~N",79800703,"SZ","SS","solodized solonetz",27
798007,4,5,"ZGW","ABZGW~~~~~N",79800704,"GL","HG","humic",13
798008,1,50,"ADY","ABADY~~~~~A",79800801,"CH","BLC","black",7
798008,2,40,"RKV","ABRKV~~~~~A",79800802,"CH","BLC","black",7
798008,3,10,"ZGW","ABZGW~~~~~N",79800803,"GL","HG","humic",13
798009,1,45,"DVG","ABDVG~~~~~A",79800901,"CH","BLC","black",7
798009,2,45,"MFT","ABMFT~~~~~A",79800902,"CH","BLC","black",7
798009,3,10,"ZUN","ABZUN~~~~~N",79800903,"RG","R","regosol",24
798010,1,40,"RKV","ABRKV~~~~~A",79801001,"CH","BLC","black",7
798010,2,30,"LTA","ABLTA~~~~~A",79801002,"CH","BLC","black",7
798010,3,20,"HPV","ABHPV~~~~~A",79801003,"CH","BLC","black",7
798010,4,10,"ZUN","ABZUN~~~~~N",79801004,"RG","R","regosol",24
798011,1,55,"ADY","ABADY~~~~~A",79801101,"CH","BLC","black",7
798011,2,30,"RKV","ABRKV~~~~~A",79801102,"CH","BLC","black",7
798011,3,10,"ZER","ABZER~~~~~A",79801103,"CH","BLC","black",7
798011,4,5,"ZGW","ABZGW~~~~~N",79801104,"GL","HG","humic",13
799001,1,40,"BZR","ABBZR~~~~~A",79900101,"CH","BLC","black",7
799001,2,40,"DVG","ABDVG~~~~~A",79900102,"CH","BLC","black",7
799001,3,10,"HFD","ABHFD~~~~~A",79900103,"CH","BLC","black",7
799001,4,10,"NFK","ABNFK~~~~~N",79900104,"BR","EB","eutric",2
800001,1,70,"BZR","ABBZR~~~~~A",80000101,"CH","BLC","black",7
800001,2,15,"CTN","ABCTN~~~~~A",80000102,"CH","BLC","black",7
800001,3,10,"NNK","ABNNK~~~~~A",80000103,"SZ","SS","solodized solonetz",27
800001,4,5,"OKY","ABOKY~~~~~A",80000104,"CH","BLC","black",7
800002,1,60,"CTN","ABCTN~~~~~A",80000201,"CH","BLC","black",7
800002,2,20,"BZR","ABBZR~~~~~A",80000202,"CH","BLC","black",7
800002,3,10,"NNK","ABNNK~~~~~A",80000203,"SZ","SS","solodized solonetz",27
800002,4,10,"ZUN","ABZUN~~~~~N",80000204,"RG","R","regosol",24
800003,1,60,"CRD","ABCRD~~~~~A",80000301,"CH","DBC","dark brown",6
800003,2,30,"MGT","ABMGT~~~~~A",80000302,"CH","DBC","dark brown",6
800003,3,10,"VAC","ABVAC~~~~~A",80000303,"CH","DBC","dark brown",6
800004,1,80,"BZR","ABBZR~~~~~A",80000401,"CH","BLC","black",7
800004,2,10,"CTN","ABCTN~~~~~A",80000402,"CH","BLC","black",7
800004,3,10,"ZGW","ABZGW~~~~~N",80000403,"GL","HG","humic",13
800005,1,80,"BZR","ABBZR~~~~~A",80000501,"CH","BLC","black",7
800005,2,10,"CTN","ABCTN~~~~~A",80000502,"CH","BLC","black",7
800005,3,10,"OKY","ABOKY~~~~~A",80000503,"CH","BLC","black",7
800006,1,50,"BZR","ABBZR~~~~~A",80000601,"CH","BLC","black",7
800006,2,40,"CWY","ABCWY~~~~~A",80000602,"CH","BLC","black",7
800006,3,10,"OKY","ABOKY~~~~~A",80000603,"CH","BLC","black",7
800007,1,90,"CWY","ABCWY~~~~~A",80000701,"CH","BLC","black",7
800007,2,10,"ZUN","ABZUN~~~~~N",80000702,"RG","R","regosol",24
801001,1,80,"DVG","ABDVG~~~~~A",80100101,"CH","BLC","black",7
801001,2,10,"FSH","ABFSH~~~~~A",80100102,"CH","BLC","black",7
801001,3,5,"POT","ABPOT~~~~~N",80100103,"GL","HG","humic",13
801001,4,5,"ZGW","ABZGW~~~~~N",80100104,"GL","HG","humic",13
801002,1,70,"BZR","ABBZR~~~~~A",80100201,"CH","BLC","black",7
801002,2,20,"OKY","ABOKY~~~~~A",80100202,"CH","BLC","black",7
801002,3,10,"ZUN","ABZUN~~~~~N",80100203,"RG","R","regosol",24
802001,1,90,"BZR","ABBZR~~~~~A",80200101,"CH","BLC","black",7
802001,2,10,"OKY","ABOKY~~~~~A",80200102,"CH","BLC","black",7
802002,1,70,"BZR","ABBZR~~~~~A",80200201,"CH","BLC","black",7
802002,2,15,"PUR","ABPUR~~~~~A",80200202,"CH","DBC","dark brown",6
802002,3,10,"RFD","ABRFD~~~~~A",80200203,"CH","BLC","black",7
802002,4,5,"ZGW","ABZGW~~~~~N",80200204,"GL","HG","humic",13
802003,1,40,"DLB","ABDLB~~~~~A",80200301,"CH","BLC","black",7
802003,2,30,"HLM","ABHLM~~~~~A",80200302,"CH","BLC","black",7
802003,3,20,"ZUN","ABZUN~~~~~N",80200303,"RG","R","regosol",24
802003,4,10,"RND","ABRND~~~~~A",80200304,"CH","BLC","black",7
803001,1,17,"KHC","SKKHC~~~~~A",80300101,"SZ","SS","solodized solonetz",27
803001,2,13,"ADA","SKADA~~~~~A",80300102,"CH","BC","brown",5
803001,3,10,"KDA","SKKDA~~~~~A",80300103,"SZ","SZ","solonetz",26
803001,4,9,"KNC","SKKNC~~~~~A",80300104,"SZ","SS","solodized solonetz",27
803001,5,8,"ADA","SKADA~~~~~A",80300105,"CH","BC","brown",5
803001,6,8,"SCA","SKSCA~~~~~A",80300106,"VE","V","vertic",30
803001,7,8,"VAA","SKVAA~~~~~A",80300107,"CH","BC","brown",5
803001,8,7,"KHE","SKKHE~~~~~A",80300108,"SZ","SO","solod",28
803001,9,7,"KNE","SKKNE~~~~~A",80300109,"SZ","SO","solod",28
803001,10,5,"KHC","SKKHC~~~~~A",80300110,"SZ","SS","solodized solonetz",27
803001,11,5,"KHE","SKKHE~~~~~A",80300111,"SZ","SO","solod",28
803002,1,42,"HTA","SKHTA~~~~~A",80300201,"CH","BC","brown",5
803002,2,23,"HTA","SKHTA~~~~~A",80300202,"CH","BC","brown",5
803002,3,9,"GYC","SKGYC~~~~~A",80300203,"SZ","SS","solodized solonetz",27
803002,5,5,"APD","SKAPD~~~~~N",80300205,"RG","HR","humic",25
803002,6,5,"BYA","SKBYA~~~~~A",80300206,"CH","BC","brown",5
803002,7,5,"HRA","SKHRA~~~~~A",80300207,"CH","BC","brown",5
803002,8,5,"KNC","SKKNC~~~~~A",80300208,"SZ","SS","solodized solonetz",27
803003,1,13,"SCA","SKSCA~~~~~A",80300301,"VE","V","vertic",30
803003,3,11,"KDA","SKKDA~~~~~A",80300303,"SZ","SZ","solonetz",26
803003,4,11,"KDC","SKKDC~~~~~A",80300304,"SZ","SS","solodized solonetz",27
803003,5,10,"ADA","SKADA~~~~~A",80300305,"CH","BC","brown",5
803003,6,10,"WWA","SKWWAA~~~~A",80300306,"CH","BC","brown",5
803003,9,5,"FXA","SKFXA~~~~~A",80300309,"CH","BC","brown",5
803003,11,5,"KHC","SKKHC~~~~~A",80300311,"SZ","SS","solodized solonetz",27
803003,12,5,"KNE","SKKNE~~~~~A",80300312,"SZ","SO","solod",28
803004,1,25,"KHC","SKKHC~~~~~A",80300401,"SZ","SS","solodized solonetz",27
803004,2,15,"KNC","SKKNC~~~~~A",80300402,"SZ","SS","solodized solonetz",27
803004,3,10,"WWA","SKWWA~~~~~A",80300403,"CH","BC","brown",5
803004,4,8,"KHE","SKKHE~~~~~A",80300404,"SZ","SO","solod",28
803004,5,7,"FXI","SKFXI~~~~~A",80300405,"CH","BC","brown",5
803004,7,6,"ADI","SKADI~~~~~A",80300407,"CH","BC","brown",5
803004,8,6,"KNC","SKKNC~~~~~A",80300408,"SZ","SS","solodized solonetz",27
803004,9,6,"KNE","SKKNE~~~~~A",80300409,"SZ","SO","solod",28
803004,11,5,"KDC","SKKDC~~~~~A",80300411,"SZ","SS","solodized solonetz",27
803005,1,43,"SCA","SKSCA~~~~~A",80300501,"VE","V","vertic",30
803005,2,43,"WWA","SKWWA~~~~~A",80300502,"CH","BC","brown",5
803005,4,5,"KDA","SKKDA~~~~~A",80300504,"SZ","SZ","solonetz",26
803006,1,30,"SCA","SKSCA~~~~~A",80300601,"VE","V","vertic",30
803006,2,24,"ADA","SKADA~~~~~A",80300602,"CH","BC","brown",5
803006,3,17,"WWA","SKWWAA~~~~A",80300603,"CH","BC","brown",5
803006,4,15,"WWA","SKWWA~~~~~A",80300604,"CH","BC","brown",5
803006,6,5,"SCA","SKSCA~~~~~A",80300606,"VE","V","vertic",30
803007,1,45,"HTA","SKHTA~~~~~A",80300701,"CH","BC","brown",5
803007,2,10,"HTA","SKHTAE~~~~A",80300702,"CH","BC","brown",5
803007,3,7,"ADA","SKADA~~~~~A",80300703,"CH","BC","brown",5
803007,4,7,"ADC","SKADC~~~~~A",80300704,"CH","BC","brown",5
803007,5,7,"GYC","SKGYC~~~~~A",80300705,"SZ","SS","solodized solonetz",27
803007,6,7,"HTA","SKHTA~~~~~A",80300706,"CH","BC","brown",5
803007,7,6,"CHA","SKCHA~~~~~A",80300707,"CH","BC","brown",5
803007,9,5,"GYE","SKGYE~~~~~A",80300709,"SZ","SO","solod",28
803008,1,25,"VAA","SKVAA~~~~~A",80300801,"CH","BC","brown",5
803008,2,22,"ADA","SKADA~~~~~A",80300802,"CH","BC","brown",5
803008,3,11,"ADC","SKADC~~~~~A",80300803,"CH","BC","brown",5
803008,4,10,"WWA","SKWWA~~~~~A",80300804,"CH","BC","brown",5
803008,5,8,"FXA","SKFXA~~~~~A",80300805,"CH","BC","brown",5
803008,6,8,"VAA","SKVAA~~~~~A",80300806,"CH","BC","brown",5
803008,7,6,"WWA","SKWWAA~~~~A",80300807,"CH","BC","brown",5
803009,1,60,"SCA","SKSCA~~~~~A",80300901,"VE","V","vertic",30
803009,2,12,"ADA","SKADA~~~~~A",80300902,"CH","BC","brown",5
803009,3,9,"ADC","SKADC~~~~~A",80300903,"CH","BC","brown",5
803009,4,9,"WWA","SKWWA~~~~~A",80300904,"CH","BC","brown",5
804001,1,40,"YNY","ABYNY~~~~~A",80400101,"SZ","SS","solodized solonetz",27
804001,2,25,"CVD","ABCVD~~~~~A",80400102,"CH","BC","brown",5
804001,3,25,"VST","ABVST~~~~~A",80400103,"CH","BC","brown",5
804001,4,5,"CVD","ABCVDsa~~~N",80400104,"CH","BC","brown",5
804001,5,5,"ZGW","ABZGW~~~~~N",80400105,"GL","HG","humic",13
804002,1,50,"HUK","ABHUK~~~~~A",80400201,"SZ","SS","solodized solonetz",27
804002,2,25,"HDY","ABHDY~~~~~A",80400202,"SZ","SO","solod",28
804002,3,20,"ROL","ABROL~~~~~A",80400203,"CH","BC","brown",5
804002,4,5,"ZGW","ABZGW~~~~~N",80400204,"GL","HG","humic",13
804003,1,40,"GPH","ABGPH~~~~~A",80400301,"SZ","SS","solodized solonetz",27
804003,2,40,"HUK","ABHUK~~~~~A",80400302,"SZ","SS","solodized solonetz",27
804003,3,10,"CVD","ABCVD~~~~~A",80400303,"CH","BC","brown",5
804003,4,5,"CVD","ABCVDsa~~~N",80400304,"CH","BC","brown",5
804003,5,5,"ZGW","ABZGW~~~~~N",80400305,"GL","HG","humic",13
804004,1,30,"DHS","ABDHS~~~~~A",80400401,"SZ","SS","solodized solonetz",27
804004,2,30,"PUN","ABPUN~~~~~A",80400402,"CH","BC","brown",5
804004,3,30,"ROL","ABROL~~~~~A",80400403,"CH","BC","brown",5
804004,4,10,"LYB","ABLYB~~~~~N",80400404,"CH","BC","brown",5
805001,1,33,"KHC","SKKHC~~~~~A",80500101,"SZ","SS","solodized solonetz",27
805001,2,20,"ADA","SKADA~~~~~A",80500102,"CH","BC","brown",5
805001,3,16,"KHE","SKKHE~~~~~A",80500103,"SZ","SO","solod",28
805001,4,9,"WWA","SKWWA~~~~~A",80500104,"CH","BC","brown",5
805001,5,7,"KNC","SKKNC~~~~~A",80500105,"SZ","SS","solodized solonetz",27
805001,6,7,"SCA","SKSCA~~~~~A",80500106,"VE","V","vertic",30
805001,7,5,"KNE","SKKNE~~~~~A",80500107,"SZ","SO","solod",28
805002,1,52,"HTA","SKHTA~~~~~A",80500201,"CH","BC","brown",5
805002,2,20,"HTA","SKHTA~~~~~A",80500202,"CH","BC","brown",5
805002,3,10,"BYA","SKBYA~~~~~A",80500203,"CH","BC","brown",5
805002,4,10,"GYC","SKGYC~~~~~A",80500204,"SZ","SS","solodized solonetz",27
805002,5,8,"HTA","SKHTA~~~~~A",80500205,"CH","BC","brown",5
805003,1,19,"CHN","ABCHN~~~~~A",80500301,"CH","BC","brown",5
805003,2,18,"ADA","SKADA~~~~~A",80500302,"CH","BC","brown",5
805003,3,14,"ACV","ABACV~~~~~A",80500303,"VE","V","vertic",30
805003,4,7,"BVL","ABBVL~~~~~A",80500304,"CH","BC","brown",5
805003,5,7,"MAB","ABMAB~~~~~A",80500305,"CH","BC","brown",5
805003,6,5,"FXA","SKFXA~~~~~A",80500306,"CH","BC","brown",5
805003,7,4,"HTA","SKHTA~~~~~A",80500307,"CH","BC","brown",5
805003,8,4,"KNC","SKKNC~~~~~A",80500308,"SZ","SS","solodized solonetz",27
805003,9,4,"WWA","SKWWA~~~~~A",80500309,"CH","BC","brown",5
805003,10,3,"FXA","SKFXA~~~~~A",80500310,"CH","BC","brown",5
805003,12,3,"KHA","SKKHA~~~~~A",80500312,"SZ","SZ","solonetz",26
805003,13,3,"KNC","SKKNC~~~~~A",80500313,"SZ","SS","solodized solonetz",27
805003,14,3,"SCA","SKSCA~~~~~A",80500314,"VE","V","vertic",30
805003,15,3,"WWA","SKWWAA~~~~A",80500315,"CH","BC","brown",5
805004,1,25,"SCA","SKSCA~~~~~A",80500401,"VE","V","vertic",30
805004,2,21,"WWA","SKWWA~~~~~A",80500402,"CH","BC","brown",5
805004,3,20,"ADA","SKADA~~~~~A",80500403,"CH","BC","brown",5
805004,4,17,"WWA","SKWWAA~~~~A",80500404,"CH","BC","brown",5
805004,6,5,"KHA","SKKHA~~~~~A",80500406,"SZ","SZ","solonetz",26
805004,7,5,"SCA","SKSCA~~~~~A",80500407,"VE","V","vertic",30
805005,1,30,"BYA","SKBYA~~~~~A",80500501,"CH","BC","brown",5
805005,2,24,"HTA","SKHTA~~~~~A",80500502,"CH","BC","brown",5
805005,3,21,"HTA","SKHTA~~~~~A",80500503,"CH","BC","brown",5
805005,4,8,"HRA","SKHRA~~~~~A",80500504,"CH","BC","brown",5
805005,6,6,"HTA","SKHTAE~~~~A",80500506,"CH","BC","brown",5
805005,7,5,"WWA","SKWWA~~~~~A",80500507,"CH","BC","brown",5
805006,1,25,"ADA","SKADA~~~~~A",80500601,"CH","BC","brown",5
805006,2,15,"WWA","SKWWAA~~~~A",80500602,"CH","BC","brown",5
805006,4,10,"ADA","SKADA~~~~~A",80500604,"CH","BC","brown",5
805006,5,10,"WWA","SKWWAA~~~~A",80500605,"CH","BC","brown",5
805006,6,8,"FXA","SKFXA~~~~~A",80500606,"CH","BC","brown",5
805006,7,8,"SCA","SKSCA~~~~~A",80500607,"VE","V","vertic",30
805006,8,7,"ADC","SKADC~~~~~A",80500608,"CH","BC","brown",5
805007,1,60,"CVD","ABCVD~~~~~A",80500701,"CH","BC","brown",5
805007,2,20,"ATP","ABATP~~~~~N",80500702,"RG","R","regosol",24
805007,3,10,"CVD","ABCVDsa~~~N",80500703,"CH","BC","brown",5
805007,4,10,"PUN","ABPUN~~~~~A",80500704,"CH","BC","brown",5
805008,1,23,"WWA","SKWWA~~~~~A",80500801,"CH","BC","brown",5
805008,2,22,"SCA","SKSCA~~~~~A",80500802,"VE","V","vertic",30
805008,3,14,"FXA","SKFXA~~~~~A",80500803,"CH","BC","brown",5
805008,4,11,"ADA","SKADA~~~~~A",80500804,"CH","BC","brown",5
805008,5,8,"WWA","SKWWAA~~~~A",80500805,"CH","BC","brown",5
805008,6,7,"WWA","SKWWA~~~~~A",80500806,"CH","BC","brown",5
805008,7,6,"BYA","SKBYA~~~~~A",80500807,"CH","BC","brown",5
806001,1,70,"HKR","ABHKR~~~~~A",80600101,"SZ","SS","solodized solonetz",27
806001,2,20,"TLA","ABTLA~~~~~A",80600102,"SZ","SS","solodized solonetz",27
806001,3,10,"BFD","ABBFD~~~~~A",80600103,"SZ","SO","solod",28
806002,1,70,"HUK","ABHUK~~~~~A",80600201,"SZ","SS","solodized solonetz",27
806002,2,20,"SIL","ABSIL~~~~~A",80600202,"SZ","SS","solodized solonetz",27
806002,3,10,"HDY","ABHDY~~~~~A",80600203,"SZ","SO","solod",28
806003,1,60,"WDW","ABWDW~~~~~A",80600301,"SZ","SS","solodized solonetz",27
806003,2,30,"BVL","ABBVL~~~~~A",80600302,"CH","BC","brown",5
806003,3,10,"LYB","ABLYB~~~~~N",80600303,"CH","BC","brown",5
806004,1,60,"MET","ABMET~~~~~A",80600401,"CH","DBC","dark brown",6
806004,2,30,"CUR","ABCUR~~~~~A",80600402,"SZ","SS","solodized solonetz",27
806004,3,10,"ZGW","ABZGWsa~~~N",80600403,"GL","HG","humic",13
806005,1,50,"HKR","ABHKR~~~~~A",80600501,"SZ","SS","solodized solonetz",27
806005,2,30,"BFD","ABBFD~~~~~A",80600502,"SZ","SO","solod",28
806005,3,20,"FST","ABFST~~~~~A",80600503,"CH","DBC","dark brown",6
806006,1,50,"SYK","ABSYK~~~~~A",80600601,"SZ","SS","solodized solonetz",27
806006,2,20,"BVL","ABBVL~~~~~A",80600602,"CH","BC","brown",5
806006,3,20,"CVD","ABCVDsa~~~N",80600603,"CH","BC","brown",5
806006,4,10,"GPH","ABGPH~~~~~A",80600604,"SZ","SS","solodized solonetz",27
806007,1,50,"HUK","ABHUK~~~~~A",80600701,"SZ","SS","solodized solonetz",27
806007,2,30,"HDY","ABHDY~~~~~A",80600702,"SZ","SO","solod",28
806007,3,10,"ROL","ABROL~~~~~A",80600703,"CH","BC","brown",5
806007,4,10,"ZGW","ABZGW~~~~~N",80600704,"GL","HG","humic",13
806008,1,40,"HUK","ABHUK~~~~~A",80600801,"SZ","SS","solodized solonetz",27
806008,2,30,"HDY","ABHDY~~~~~A",80600802,"SZ","SO","solod",28
806008,3,20,"ROL","ABROL~~~~~A",80600803,"CH","BC","brown",5
806008,4,10,"ZGW","ABZGW~~~~~N",80600804,"GL","HG","humic",13
806009,1,80,"ZUN","ABZUN~~~~~N",80600901,"RG","R","regosol",24
806009,2,15,"VGR","ABVGR~~~~~N",80600902,"RG","R","regosol",24
806009,3,5,"ZGW","ABZGW~~~~~N",80600903,"GL","HG","humic",13
806010,1,50,"HDY","ABHDY~~~~~A",80601001,"SZ","SO","solod",28
806010,2,30,"SIL","ABSIL~~~~~A",80601002,"SZ","SS","solodized solonetz",27
806010,3,20,"ROL","ABROL~~~~~A",80601003,"CH","BC","brown",5
806011,1,50,"KBD","ABKBD~~~~~A",80601101,"SZ","SO","solod",28
806011,2,30,"RMR","ABRMR~~~~~A",80601102,"SZ","SO","solod",28
806011,3,20,"ZGW","ABZGW~~~~~N",80601103,"GL","HG","humic",13
806012,1,40,"HDY","ABHDY~~~~~A",80601201,"SZ","SO","solod",28
806012,2,30,"ROL","ABROL~~~~~A",80601202,"CH","BC","brown",5
806012,3,20,"HUK","ABHUK~~~~~A",80601203,"SZ","SS","solodized solonetz",27
806012,4,10,"ZGW","ABZGW~~~~~N",80601204,"GL","HG","humic",13
807001,1,35,"ADA","SKADA~~~~~A",80700101,"CH","BC","brown",5
807001,2,17,"ADA","SKADA~~~~~A",80700102,"CH","BC","brown",5
807001,3,16,"VAA","SKVAA~~~~~A",80700103,"CH","BC","brown",5
807001,5,9,"HRA","SKHRA~~~~~A",80700105,"CH","BC","brown",5
807001,6,7,"ADC","SKADC~~~~~A",80700106,"CH","BC","brown",5
807001,7,5,"ADC","SKADC~~~~~A",80700107,"CH","BC","brown",5
807002,1,36,"ADA","SKADA~~~~~A",80700201,"CH","BC","brown",5
807002,2,13,"FXA","SKFXA~~~~~A",80700202,"CH","BC","brown",5
807002,3,13,"VAA","SKVAA~~~~~A",80700203,"CH","BC","brown",5
807002,4,10,"BYA","SKBYA~~~~~A",80700204,"CH","BC","brown",5
807002,5,10,"FXA","SKFXA~~~~~A",80700205,"CH","BC","brown",5
807002,6,8,"SUA","SKSUA~~~~~A",80700206,"CH","DBC","dark brown",6
807002,8,5,"WWA","SKWWAA~~~~A",80700208,"CH","BC","brown",5
807003,1,23,"ADA","SKADA~~~~~A",80700301,"CH","BC","brown",5
